Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
2915,509.000,1.964,0.323,0.706,1.395,2.941,3.776,4.111,7.085,8.429,0.509
2920,511.000,1.955,0.324,0.715,1.354,2.850,3.726,4.118,7.198,8.411,0.511
2925,497.200,2.010,0.334,0.717,1.763,3.064,3.755,4.148,7.290,13.197,0.498
2930,513.400,1.946,0.321,0.708,1.218,2.888,3.714,4.073,7.009,7.923,0.514
2935,511.800,1.952,0.325,0.722,1.138,2.893,3.752,4.150,7.342,7.973,0.512
2940,500.400,1.998,0.318,0.751,1.132,3.043,3.872,4.484,7.485,10.279,0.501
2945,498.800,2.002,0.309,0.728,1.185,2.989,3.845,5.019,7.678,10.591,0.499
2950,514.600,1.942,0.330,0.741,1.214,2.918,3.723,4.068,7.056,22.948,0.515
2955,504.000,1.984,0.348,0.747,1.158,2.967,3.796,4.212,7.253,13.198,0.504
2960,509.400,1.961,0.323,0.738,1.150,2.958,3.795,4.141,7.130,8.845,0.510
2965,416.200,2.402,0.348,0.837,1.772,3.521,4.646,6.739,8.640,16.924,0.416
2970,492.000,2.030,0.338,0.747,1.793,3.054,3.819,4.281,7.078,9.250,0.492
2975,486.400,2.053,0.331,0.754,1.455,3.116,3.861,4.470,7.141,12.066,0.487
2980,501.000,1.994,0.327,0.742,1.250,3.062,3.785,4.087,7.159,10.325,0.501
2985,466.000,2.143,0.341,0.745,1.617,3.203,4.036,6.644,8.550,12.994,0.467
2990,497.000,2.011,0.322,0.698,1.762,3.058,3.781,4.282,7.072,10.987,0.497
2995,518.400,1.927,0.330,0.697,1.232,2.882,3.705,4.034,6.994,8.801,0.519
3000,475.200,2.102,0.344,0.724,1.337,3.159,4.010,5.234,7.639,14.197,0.476
3005,495.000,2.019,0.343,0.704,1.778,3.092,3.832,4.287,7.175,9.376,0.495
3010,505.400,1.978,0.307,0.699,1.217,2.954,3.771,4.231,7.155,8.494,0.505
3015,501.800,1.992,0.325,0.709,1.157,3.029,3.868,4.633,7.379,15.853,0.502
3020,497.600,2.007,0.347,0.716,1.303,3.026,3.885,4.300,7.315,10.827,0.498
3025,532.000,1.878,0.324,0.685,1.234,2.835,3.618,3.898,6.907,26.841,0.533
3030,499.400,2.001,0.320,0.702,1.415,2.947,3.788,4.638,7.530,16.162,0.500
3035,505.000,1.979,0.335,0.722,1.192,3.015,3.856,4.195,7.314,8.536,0.505
3040,494.600,2.022,0.342,0.727,1.190,3.048,3.905,4.282,7.392,9.891,0.495
3045,464.200,2.152,0.335,0.720,1.531,3.129,4.015,6.667,8.295,18.643,0.465
3050,527.600,1.893,0.329,0.692,1.123,2.820,3.673,3.972,6.916,7.641,0.528
3055,509.200,1.963,0.327,0.692,1.235,2.985,3.723,4.112,6.978,8.906,0.509
3060,536.800,1.860,0.325,0.690,1.042,2.812,3.633,3.972,6.911,8.055,0.538
3065,525.800,1.900,0.331,0.692,1.188,2.832,3.663,4.027,6.964,8.339,0.526
3070,467.400,2.139,0.333,0.704,1.506,3.089,3.991,6.350,8.507,17.069,0.468
3075,507.800,1.966,0.315,0.689,1.424,2.977,3.774,4.241,6.934,9.709,0.509
3080,453.000,2.208,0.334,0.709,1.642,3.135,4.361,6.601,8.523,16.720,0.453
3085,443.600,2.250,0.334,0.769,1.669,3.216,4.356,6.414,8.696,16.713,0.444
3090,528.400,1.891,0.340,0.687,1.019,2.814,3.709,4.201,6.966,10.535,0.529
3095,529.200,1.888,0.317,0.679,1.231,2.785,3.592,3.919,6.853,25.865,0.530
3100,436.600,2.289,0.343,0.813,1.710,3.290,4.581,6.162,8.625,16.776,0.437
3105,471.400,2.121,0.328,0.723,1.807,3.149,3.968,6.588,7.927,11.489,0.471
3110,455.400,2.196,0.333,0.733,1.412,3.207,4.318,6.505,8.413,13.239,0.455
3115,529.600,1.885,0.327,0.687,1.149,2.832,3.646,3.939,6.878,8.316,0.530
3120,497.800,2.008,0.321,0.689,1.758,3.019,3.781,6.526,6.987,9.811,0.498
3125,520.200,1.922,0.337,0.701,1.330,2.842,3.673,3.978,6.925,8.396,0.520
3130,539.000,1.852,0.331,0.693,1.092,2.778,3.611,3.939,6.922,7.621,0.540
3135,519.000,1.926,0.331,0.695,1.096,2.977,3.686,4.122,7.029,10.120,0.519
3140,480.000,2.081,0.324,0.712,1.632,3.076,3.901,5.299,7.977,14.088,0.480
3145,470.800,2.123,0.335,0.709,1.434,3.087,3.977,6.623,8.426,16.813,0.471
3150,469.600,2.127,0.330,0.731,1.300,3.178,4.090,4.944,8.439,13.482,0.470
3155,535.000,1.867,0.316,0.689,1.100,2.853,3.661,3.958,6.936,8.589,0.536
3160,464.400,2.152,0.331,0.724,1.780,3.114,3.999,5.757,8.644,12.529,0.465
3165,475.000,2.104,0.331,0.733,1.530,3.141,3.965,4.698,8.671,18.721,0.475
3170,466.400,2.143,0.320,0.804,1.503,3.122,4.015,5.201,8.474,14.435,0.467
3175,511.000,1.956,0.321,0.738,1.175,2.968,3.700,4.919,6.779,8.360,0.511
3180,515.400,1.940,0.304,0.736,1.330,2.914,3.647,3.943,6.788,8.087,0.516
3185,477.400,2.094,0.329,0.743,1.634,3.029,3.908,5.754,7.230,15.998,0.478
3190,489.600,2.041,0.321,0.763,1.219,3.059,3.900,4.650,8.349,12.494,0.490
3195,508.600,1.965,0.322,0.734,1.596,2.980,3.692,4.047,6.824,8.184,0.509
3200,509.800,1.959,0.316,0.743,1.269,2.984,3.690,4.072,6.870,8.410,0.510
3205,521.800,1.915,0.314,0.741,1.123,2.856,3.633,3.998,6.855,8.352,0.522
3210,505.800,1.976,0.317,0.738,1.231,2.984,3.706,4.187,6.905,8.429,0.506
3215,482.200,2.072,0.327,0.773,1.808,3.023,3.864,4.553,7.718,9.587,0.483
3220,454.600,2.198,0.326,0.787,1.659,3.111,4.074,6.370,7.785,15.771,0.455
3225,483.600,2.067,0.315,0.717,1.448,3.073,3.913,5.388,7.218,15.631,0.484
3230,480.800,2.079,0.332,0.711,1.761,3.101,3.916,4.856,7.008,10.201,0.481
3235,471.400,2.120,0.321,0.682,1.532,3.042,4.080,6.559,8.075,16.465,0.472
3240,544.800,1.835,0.309,0.671,1.139,2.702,3.518,3.816,6.705,21.442,0.545
3245,541.600,1.844,0.292,0.664,1.121,2.826,3.590,3.879,6.711,8.362,0.542
3250,537.200,1.861,0.307,0.671,1.075,2.803,3.619,3.922,6.766,8.568,0.537
3255,501.200,1.994,0.319,0.681,1.739,2.991,3.780,4.659,6.833,12.138,0.502
3260,473.800,2.109,0.312,0.729,1.224,3.061,4.138,5.751,8.513,13.007,0.474
3265,514.800,1.942,0.316,0.679,1.760,2.912,3.618,4.211,6.788,8.895,0.515
3270,442.000,2.259,0.321,0.708,1.776,3.219,4.521,6.513,8.593,17.065,0.443
3275,520.200,1.921,0.312,0.678,1.145,2.965,3.695,4.238,6.858,8.830,0.521
3280,454.200,2.200,0.313,0.741,1.506,3.140,4.463,6.468,8.499,16.339,0.455
3285,525.400,1.901,0.312,0.678,1.166,2.839,3.655,4.457,6.962,9.956,0.526
3290,505.800,1.975,0.304,0.706,1.242,2.941,3.815,4.557,7.739,9.109,0.506
3295,537.600,1.859,0.307,0.673,1.144,2.815,3.584,3.887,6.760,6.974,0.538
3300,531.000,1.881,0.317,0.667,1.633,2.856,3.518,3.882,6.847,8.722,0.532
3305,531.800,1.879,0.320,0.666,1.159,2.884,3.561,4.160,6.747,9.697,0.532
3310,490.000,2.040,0.297,0.689,1.728,3.014,3.843,4.849,7.657,15.266,0.490
3315,527.400,1.893,0.312,0.674,1.210,2.870,3.637,3.969,7.004,13.634,0.528
3320,522.200,1.914,0.308,0.681,1.189,2.839,3.636,4.018,7.354,9.195,0.522
3325,516.000,1.937,0.319,0.681,1.398,2.827,3.652,3.948,7.465,8.275,0.516
3330,521.400,1.917,0.321,0.683,1.061,2.864,3.683,4.099,7.583,8.240,0.522
3335,502.600,1.987,0.321,0.683,1.472,2.986,3.685,4.243,7.568,9.708,0.503
3340,525.000,1.903,0.306,0.675,1.129,2.852,3.655,3.979,7.415,9.380,0.525
3345,524.800,1.904,0.332,0.706,1.093,2.806,3.635,3.995,7.676,9.128,0.525
3350,499.200,2.001,0.313,0.813,1.112,2.951,3.781,4.120,7.694,8.449,0.500
3355,509.600,1.961,0.320,0.741,1.187,2.896,3.624,4.269,7.340,9.961,0.510
3360,520.400,1.920,0.310,0.736,1.056,2.892,3.666,4.048,7.269,9.727,0.521
3365,522.400,1.913,0.311,0.741,1.129,2.829,3.643,3.958,7.270,7.977,0.523
3370,505.200,1.978,0.324,0.747,1.744,2.888,3.694,3.997,7.366,8.892,0.506
3375,487.800,2.048,0.339,0.769,1.268,3.038,3.875,4.313,7.647,13.743,0.488
3380,493.600,2.025,0.313,0.762,1.308,3.026,3.700,4.078,7.501,24.954,0.494
3385,503.600,1.986,0.334,0.760,1.311,2.985,3.717,4.028,7.439,9.712,0.503
3390,500.000,1.996,0.339,0.764,1.165,2.896,3.759,4.553,7.567,11.060,0.501
3395,499.400,2.001,0.327,0.762,1.244,2.954,3.735,4.066,7.568,9.485,0.500
3400,510.000,1.959,0.335,0.760,1.242,2.883,3.705,4.034,7.464,8.918,0.511
3405,499.800,1.999,0.330,0.725,1.179,3.044,3.870,4.434,7.729,9.799,0.500
3410,431.000,2.319,0.336,0.734,1.745,3.233,4.531,6.961,9.247,17.763,0.431
3415,428.800,2.330,0.295,0.810,1.773,3.298,4.527,5.943,9.259,17.437,0.429
3420,523.800,1.907,0.310,0.686,1.251,2.824,3.649,3.936,7.166,9.012,0.524
3425,496.000,2.014,0.321,0.723,1.173,3.057,3.883,4.503,7.770,10.836,0.496
3430,509.800,1.961,0.325,0.692,1.699,2.938,3.725,4.106,7.228,8.309,0.510
3435,517.200,1.933,0.317,0.687,1.278,2.900,3.593,3.934,7.207,7.815,0.517
3440,529.200,1.887,0.328,0.682,1.132,2.806,3.606,3.920,7.246,11.785,0.530
3445,517.600,1.930,0.307,0.690,1.203,2.838,3.626,4.011,7.280,10.668,0.518
3450,509.600,1.962,0.326,0.696,1.687,2.841,3.711,4.030,7.339,21.688,0.510
3455,480.000,2.081,0.329,0.726,1.756,3.105,3.918,4.920,7.749,10.135,0.481
3460,501.600,1.992,0.337,0.730,1.208,2.987,3.897,4.233,7.730,10.240,0.502
3465,483.800,2.065,0.329,0.736,1.299,3.058,3.917,4.586,8.063,11.453,0.484
3470,534.800,1.868,0.322,0.684,1.071,2.780,3.584,3.919,7.220,7.934,0.535
3475,523.800,1.908,0.320,0.678,1.183,2.918,3.633,3.936,7.129,8.784,0.524
3480,514.400,1.941,0.320,0.684,1.089,2.950,3.721,4.532,7.172,9.696,0.515
3485,516.400,1.935,0.324,0.691,1.183,2.880,3.703,4.055,7.236,8.613,0.517
3490,454.600,2.197,0.337,0.714,1.634,3.106,4.160,6.773,8.539,15.175,0.455
3495,479.800,2.081,0.330,0.707,1.406,3.070,3.913,5.676,7.461,16.284,0.481
3500,488.800,2.044,0.328,0.702,1.350,3.001,3.840,4.906,8.415,9.692,0.489
3505,522.200,1.913,0.337,0.693,1.079,2.826,3.697,4.069,7.321,9.435,0.523
3510,529.000,1.888,0.282,0.690,1.074,2.785,3.641,3.968,7.200,8.714,0.530
3515,485.000,2.060,0.323,0.715,1.333,3.053,3.884,4.966,8.108,13.560,0.485
3520,457.000,2.186,0.318,0.698,1.733,3.078,4.119,6.388,8.595,23.388,0.457
3525,506.800,1.972,0.326,0.697,1.756,2.935,3.681,4.041,7.330,9.236,0.507
3530,544.000,1.836,0.323,0.672,1.024,2.748,3.529,3.886,7.010,7.913,0.545
3535,525.400,1.902,0.322,0.677,1.244,2.925,3.603,3.932,7.045,11.818,0.526
3540,508.800,1.964,0.320,0.687,1.702,3.003,3.719,4.106,7.150,8.866,0.509
3545,539.000,1.855,0.321,0.680,1.086,2.779,3.579,3.871,7.122,8.421,0.539
3550,519.800,1.921,0.332,0.683,1.266,2.875,3.626,3.949,7.237,8.061,0.521
3555,530.200,1.885,0.324,0.680,1.057,2.807,3.632,3.974,7.231,8.624,0.531
3560,512.400,1.950,0.319,0.699,1.207,2.883,3.667,4.050,7.458,8.903,0.513
3565,501.200,1.993,0.322,0.699,1.286,3.015,3.746,4.153,7.477,9.833,0.502
3570,503.400,1.987,0.330,0.692,1.205,2.968,3.821,4.648,7.405,9.547,0.503
3575,515.000,1.939,0.330,0.690,1.683,2.931,3.692,3.996,7.241,8.219,0.516
3580,515.000,1.940,0.318,0.683,1.130,2.943,3.690,4.488,7.307,9.289,0.516
3585,501.000,1.994,0.324,0.719,1.201,2.885,3.761,5.165,7.509,8.500,0.501
3590,446.400,2.238,0.330,0.853,1.865,3.156,4.062,6.904,8.405,28.255,0.447
3595,502.000,1.990,0.321,0.754,1.152,2.937,3.755,4.830,7.450,10.709,0.503
