Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,200.600,0.897,0.641,0.720,0.770,0.888,1.161,1.293,2.185,20.992,1.115
5,223.800,0.731,0.629,0.686,0.711,0.751,0.817,0.866,1.033,1.952,1.368
10,228.000,0.711,0.611,0.668,0.690,0.729,0.796,0.835,0.981,1.796,1.407
15,220.000,0.713,0.605,0.663,0.688,0.740,0.813,0.859,1.073,1.665,1.402
20,228.000,0.695,0.598,0.660,0.681,0.714,0.752,0.785,0.877,1.669,1.439
25,228.400,0.693,0.599,0.655,0.679,0.712,0.758,0.796,0.926,1.680,1.442
30,237.400,0.699,0.579,0.648,0.673,0.726,0.784,0.823,1.044,4.478,1.431
35,221.200,0.721,0.584,0.646,0.686,0.791,0.848,0.884,1.005,1.905,1.388
40,218.800,0.752,0.567,0.642,0.684,0.804,0.922,1.167,1.417,1.552,1.331
45,216.400,0.692,0.577,0.641,0.669,0.709,0.767,0.817,1.139,3.666,1.446
50,212.200,0.711,0.569,0.644,0.673,0.743,0.832,0.871,1.183,4.209,1.407
55,214.400,0.701,0.583,0.663,0.688,0.724,0.767,0.805,0.929,1.169,1.427
60,209.200,0.729,0.589,0.667,0.698,0.771,0.855,0.891,1.006,1.400,1.373
65,223.400,0.718,0.603,0.666,0.693,0.741,0.808,0.879,1.107,2.645,1.393
70,207.400,0.710,0.588,0.646,0.669,0.716,0.781,0.822,1.022,18.545,1.408
75,240.000,0.671,0.581,0.636,0.657,0.690,0.733,0.758,0.917,1.506,1.491
80,219.000,0.682,0.584,0.641,0.661,0.700,0.749,0.797,0.976,1.686,1.467
85,223.200,0.678,0.599,0.641,0.660,0.694,0.741,0.783,1.011,1.532,1.474
90,198.600,0.709,0.600,0.654,0.681,0.736,0.839,0.876,1.002,1.387,1.410
95,247.200,0.680,0.582,0.645,0.668,0.696,0.741,0.773,0.889,1.799,1.470
100,236.200,0.686,0.594,0.650,0.670,0.708,0.751,0.784,0.903,1.376,1.457
105,208.600,0.742,0.607,0.678,0.714,0.788,0.852,0.887,1.112,1.877,1.348
110,224.400,0.707,0.584,0.656,0.678,0.731,0.819,0.870,0.975,1.807,1.415
115,215.800,0.737,0.593,0.664,0.688,0.734,0.840,0.952,1.553,1.819,1.358
120,218.200,0.710,0.611,0.669,0.693,0.728,0.780,0.823,1.043,1.321,1.409
125,212.200,0.732,0.604,0.673,0.701,0.760,0.832,0.885,1.238,2.113,1.367
130,198.000,0.734,0.626,0.690,0.717,0.755,0.815,0.865,1.047,1.687,1.363
135,212.600,0.756,0.631,0.704,0.738,0.779,0.841,0.893,1.155,1.697,1.323
140,222.600,0.734,0.627,0.687,0.711,0.752,0.816,0.869,1.051,3.416,1.363
145,178.000,0.897,0.624,0.703,0.815,0.948,1.274,1.564,1.763,2.126,1.115
150,213.200,0.750,0.604,0.699,0.729,0.777,0.859,0.904,1.020,1.647,1.334
155,235.400,0.704,0.597,0.670,0.691,0.723,0.765,0.801,0.978,1.202,1.420
160,215.000,0.739,0.606,0.677,0.703,0.752,0.857,0.904,1.266,3.909,1.354
165,209.000,0.727,0.556,0.670,0.698,0.755,0.844,0.894,1.093,1.799,1.375
170,172.400,0.886,0.625,0.753,0.821,0.909,1.160,1.363,1.537,7.143,1.128
175,173.000,0.908,0.613,0.773,0.850,0.925,1.220,1.471,1.625,2.449,1.102
180,197.800,0.847,0.621,0.697,0.780,0.895,1.140,1.371,1.590,2.208,1.181
185,221.000,0.708,0.575,0.671,0.694,0.733,0.780,0.824,0.918,1.148,1.412
190,194.600,0.821,0.604,0.678,0.752,0.853,1.134,1.363,1.571,1.881,1.218
195,232.000,0.718,0.596,0.661,0.682,0.720,0.764,0.807,0.980,19.355,1.393
200,218.200,0.739,0.611,0.667,0.695,0.752,0.868,0.931,1.620,1.911,1.354
205,219.600,0.716,0.600,0.668,0.694,0.732,0.781,0.818,1.011,7.634,1.397
210,220.200,0.695,0.607,0.657,0.677,0.712,0.761,0.799,0.969,1.877,1.439
215,219.800,0.711,0.614,0.668,0.693,0.735,0.788,0.820,1.012,1.639,1.407
220,213.000,0.723,0.606,0.670,0.694,0.750,0.825,0.861,1.103,1.913,1.382
225,202.000,0.823,0.626,0.693,0.735,0.839,1.128,1.338,1.634,6.956,1.215
230,219.800,0.735,0.622,0.679,0.706,0.764,0.832,0.866,1.097,2.177,1.361
235,198.200,0.800,0.616,0.674,0.714,0.850,0.977,1.122,1.280,24.168,1.250
240,215.000,0.716,0.624,0.676,0.697,0.736,0.783,0.812,1.012,1.957,1.397
245,199.800,0.779,0.637,0.721,0.745,0.794,0.860,0.932,1.290,4.780,1.283
250,211.400,0.745,0.627,0.697,0.726,0.768,0.837,0.895,1.042,1.913,1.342
255,214.400,0.742,0.624,0.674,0.697,0.729,0.778,0.821,1.016,31.868,1.349
260,230.400,0.715,0.603,0.669,0.694,0.739,0.794,0.860,0.962,1.622,1.399
265,226.600,0.721,0.614,0.679,0.703,0.738,0.790,0.846,1.033,1.575,1.387
270,184.400,0.825,0.612,0.705,0.747,0.848,0.994,1.327,1.617,7.580,1.212
275,213.200,0.741,0.614,0.692,0.721,0.769,0.826,0.865,1.075,1.807,1.350
280,203.800,0.793,0.634,0.689,0.720,0.789,1.058,1.348,1.454,2.219,1.262
285,217.600,0.741,0.634,0.700,0.727,0.763,0.813,0.856,1.012,1.679,1.350
290,200.800,0.816,0.594,0.686,0.719,0.860,1.152,1.454,1.646,1.971,1.226
295,200.800,0.829,0.633,0.708,0.770,0.897,0.993,1.249,1.459,1.904,1.207
300,196.000,0.726,0.614,0.686,0.711,0.747,0.797,0.846,1.001,1.691,1.377
305,217.600,0.750,0.637,0.690,0.721,0.773,0.869,0.924,1.131,2.651,1.334
310,220.200,0.729,0.643,0.689,0.713,0.750,0.795,0.845,0.952,1.626,1.372
315,218.200,0.747,0.620,0.687,0.716,0.770,0.847,0.921,1.278,2.034,1.339
320,233.400,0.714,0.629,0.679,0.702,0.733,0.770,0.809,0.946,1.657,1.400
325,220.800,0.729,0.627,0.684,0.708,0.749,0.806,0.847,1.066,1.703,1.371
330,205.800,0.784,0.639,0.699,0.732,0.798,0.960,1.130,1.275,1.758,1.276
335,218.600,0.728,0.644,0.693,0.717,0.750,0.787,0.819,0.896,1.607,1.373
340,221.000,0.750,0.638,0.694,0.718,0.753,0.798,0.834,0.969,20.161,1.334
345,213.800,0.749,0.613,0.685,0.716,0.758,0.815,0.886,1.763,1.900,1.335
350,202.000,0.810,0.636,0.691,0.730,0.798,1.169,1.350,1.770,1.924,1.234
355,220.200,0.729,0.632,0.683,0.706,0.745,0.799,0.844,1.032,3.990,1.372
360,211.800,0.768,0.645,0.720,0.747,0.788,0.856,0.922,1.172,1.658,1.302
365,220.400,0.795,0.624,0.732,0.766,0.840,0.915,0.968,1.230,1.741,1.258
370,224.200,0.712,0.632,0.678,0.698,0.729,0.771,0.806,0.905,1.772,1.405
375,222.400,0.716,0.624,0.679,0.703,0.733,0.768,0.809,0.985,1.623,1.397
380,213.600,0.760,0.628,0.688,0.721,0.794,0.915,0.967,1.112,1.854,1.315
385,215.400,0.752,0.625,0.678,0.701,0.743,0.815,0.860,1.074,18.882,1.330
390,220.200,0.721,0.627,0.680,0.702,0.736,0.785,0.830,1.016,1.716,1.386
395,216.000,0.724,0.630,0.686,0.709,0.742,0.791,0.828,0.994,1.649,1.382
400,206.800,0.769,0.625,0.694,0.721,0.780,0.919,0.977,1.415,1.822,1.301
405,211.200,0.795,0.587,0.705,0.744,0.788,0.867,0.979,1.404,22.261,1.258
410,227.000,0.729,0.632,0.689,0.715,0.745,0.788,0.827,1.058,1.768,1.372
415,220.200,0.749,0.641,0.702,0.730,0.774,0.831,0.877,1.012,2.072,1.335
420,218.000,0.744,0.630,0.696,0.722,0.760,0.823,0.888,1.169,1.672,1.343
425,218.200,0.709,0.610,0.675,0.695,0.730,0.766,0.810,0.947,1.234,1.410
430,191.800,0.840,0.629,0.695,0.757,0.899,1.190,1.321,1.614,2.425,1.191
435,227.400,0.735,0.638,0.694,0.718,0.758,0.806,0.836,1.007,1.842,1.360
440,218.200,0.721,0.628,0.686,0.708,0.742,0.781,0.807,0.960,1.380,1.386
445,219.000,0.726,0.642,0.686,0.710,0.745,0.801,0.856,0.943,1.658,1.378
450,220.200,0.724,0.630,0.686,0.706,0.744,0.787,0.823,1.024,1.606,1.381
455,228.000,0.737,0.602,0.687,0.711,0.750,0.797,0.837,1.015,6.562,1.358
460,231.000,0.738,0.621,0.682,0.710,0.754,0.844,0.918,1.081,1.806,1.356
465,226.000,0.731,0.620,0.681,0.715,0.763,0.811,0.847,1.029,1.934,1.368
470,217.400,0.733,0.650,0.695,0.717,0.752,0.788,0.817,0.971,3.150,1.365
475,223.000,0.737,0.653,0.699,0.722,0.755,0.803,0.855,0.942,1.595,1.357
480,211.200,0.738,0.657,0.700,0.723,0.758,0.801,0.834,0.971,1.512,1.355
485,215.400,0.740,0.630,0.702,0.723,0.756,0.797,0.841,1.073,1.782,1.351
490,219.400,0.733,0.661,0.701,0.721,0.752,0.789,0.831,0.949,1.150,1.363
495,228.800,0.762,0.650,0.696,0.729,0.797,0.890,0.929,1.067,1.714,1.313
500,205.000,0.772,0.643,0.726,0.758,0.798,0.844,0.890,1.139,1.408,1.295
505,206.800,0.774,0.651,0.730,0.756,0.793,0.840,0.886,1.214,1.786,1.292
510,228.600,0.739,0.651,0.704,0.727,0.759,0.800,0.829,0.964,1.504,1.353
515,215.200,0.748,0.647,0.699,0.724,0.769,0.827,0.876,1.235,1.705,1.336
520,197.000,0.856,0.650,0.719,0.777,0.890,1.169,1.508,1.617,1.831,1.168
525,220.600,0.744,0.620,0.691,0.727,0.768,0.825,0.863,1.081,1.922,1.344
530,221.400,0.760,0.651,0.718,0.746,0.785,0.829,0.869,0.982,1.573,1.316
535,181.000,0.876,0.638,0.710,0.762,0.927,1.271,1.489,1.680,1.745,1.142
540,220.200,0.781,0.640,0.707,0.739,0.799,0.947,1.011,1.236,3.517,1.281
545,203.600,0.769,0.660,0.712,0.738,0.799,0.892,0.942,1.089,1.718,1.300
550,194.200,0.852,0.653,0.712,0.752,0.888,1.220,1.420,1.707,1.811,1.173
555,183.200,0.917,0.666,0.724,0.838,0.964,1.371,1.564,1.703,1.958,1.090
560,219.000,0.741,0.647,0.704,0.728,0.766,0.807,0.841,0.944,1.139,1.349
565,230.800,0.738,0.657,0.703,0.727,0.756,0.795,0.830,0.931,1.703,1.355
570,215.200,0.752,0.651,0.703,0.726,0.768,0.849,0.921,1.107,1.501,1.330
575,216.800,0.756,0.638,0.708,0.734,0.781,0.852,0.912,1.023,1.447,1.322
580,208.200,0.768,0.649,0.691,0.714,0.754,0.831,1.148,1.642,2.126,1.302
585,201.800,0.791,0.638,0.709,0.753,0.813,0.920,1.127,1.285,2.325,1.265
590,220.200,0.759,0.646,0.703,0.736,0.800,0.867,0.901,0.978,1.199,1.318
595,241.200,0.733,0.651,0.693,0.717,0.747,0.790,0.833,1.022,2.019,1.365
600,219.800,0.734,0.648,0.690,0.713,0.751,0.808,0.877,0.982,1.729,1.363
605,212.600,0.750,0.645,0.706,0.735,0.771,0.818,0.866,1.078,1.539,1.333
610,241.400,0.709,0.619,0.674,0.693,0.729,0.769,0.804,0.939,1.572,1.411
615,193.800,0.816,0.619,0.684,0.739,0.875,0.957,1.348,1.638,2.100,1.225
620,216.000,0.753,0.610,0.684,0.715,0.789,0.904,0.941,1.097,1.973,1.328
625,218.400,0.721,0.628,0.678,0.699,0.740,0.803,0.857,1.010,1.381,1.387
630,228.400,0.711,0.632,0.678,0.699,0.730,0.765,0.800,0.990,1.514,1.406
635,189.000,0.889,0.637,0.700,0.833,0.932,1.247,1.557,1.699,1.882,1.125
640,227.200,0.711,0.624,0.675,0.696,0.731,0.778,0.814,0.930,1.609,1.406
645,205.400,0.768,0.601,0.689,0.732,0.812,0.942,1.004,1.128,1.694,1.301
650,247.000,0.699,0.607,0.667,0.687,0.718,0.756,0.786,0.875,1.662,1.430
655,233.000,0.697,0.619,0.667,0.689,0.716,0.749,0.775,0.834,1.030,1.435
660,206.200,0.783,0.621,0.672,0.699,0.757,1.185,1.336,1.622,2.113,1.276
665,194.800,0.817,0.621,0.702,0.849,0.908,0.944,0.972,1.056,1.761,1.224
670,236.000,0.697,0.614,0.661,0.681,0.714,0.758,0.798,0.910,1.674,1.435
675,234.800,0.700,0.611,0.662,0.682,0.716,0.771,0.811,0.903,1.758,1.429
680,220.200,0.693,0.607,0.661,0.680,0.713,0.751,0.777,0.877,1.003,1.444
685,224.000,0.693,0.610,0.661,0.681,0.712,0.748,0.776,0.852,1.665,1.444
690,234.000,0.692,0.610,0.657,0.679,0.712,0.754,0.779,0.891,1.725,1.444
695,220.400,0.715,0.617,0.668,0.689,0.723,0.780,0.829,1.509,1.805,1.399
700,214.200,0.737,0.623,0.674,0.698,0.733,0.798,0.908,1.555,1.933,1.356
705,189.800,0.823,0.613,0.671,0.728,0.910,1.170,1.373,1.605,1.927,1.216
710,195.400,0.851,0.614,0.695,0.833,0.902,1.113,1.414,1.583,1.940,1.176
715,231.400,0.706,0.611,0.666,0.688,0.721,0.781,0.828,0.941,1.579,1.417
720,205.200,0.767,0.610,0.685,0.721,0.791,0.877,1.134,1.343,1.735,1.303
725,232.000,0.717,0.623,0.677,0.700,0.734,0.783,0.834,0.937,1.667,1.395
730,241.000,0.707,0.623,0.675,0.693,0.724,0.759,0.789,0.887,1.721,1.415
735,226.600,0.709,0.612,0.667,0.692,0.731,0.780,0.821,0.930,1.645,1.410
740,231.600,0.691,0.608,0.658,0.678,0.707,0.746,0.774,0.870,1.725,1.447
745,179.600,0.835,0.628,0.689,0.751,0.909,1.078,1.256,1.633,2.080,1.197
750,214.600,0.762,0.627,0.682,0.720,0.841,0.897,0.935,1.077,2.184,1.312
755,222.800,0.724,0.611,0.681,0.704,0.744,0.809,0.856,0.990,1.459,1.381
760,235.400,0.704,0.596,0.668,0.692,0.722,0.764,0.792,0.913,1.763,1.420
765,221.400,0.731,0.618,0.684,0.715,0.756,0.800,0.838,1.043,3.618,1.368
770,211.000,0.742,0.655,0.702,0.726,0.764,0.809,0.843,0.957,1.718,1.347
775,220.400,0.741,0.638,0.697,0.720,0.760,0.816,0.867,1.030,2.959,1.350
780,222.000,0.759,0.640,0.703,0.728,0.763,0.835,0.919,1.440,1.583,1.317
785,198.800,0.835,0.656,0.710,0.770,0.906,0.992,1.244,1.492,2.161,1.198
790,232.200,0.728,0.639,0.694,0.714,0.747,0.782,0.818,0.967,1.615,1.374
795,216.400,0.783,0.656,0.708,0.743,0.827,0.922,0.955,1.088,3.563,1.278
800,222.400,0.761,0.640,0.705,0.732,0.780,0.855,0.910,1.054,4.300,1.315
805,234.400,0.755,0.669,0.709,0.735,0.775,0.839,0.876,1.026,1.743,1.325
810,232.600,0.732,0.630,0.696,0.719,0.753,0.796,0.833,0.949,1.363,1.367
815,212.000,0.739,0.653,0.703,0.725,0.758,0.806,0.849,0.940,1.098,1.353
820,212.800,0.755,0.632,0.706,0.733,0.777,0.851,0.899,0.983,1.744,1.325
825,214.400,0.727,0.618,0.683,0.714,0.755,0.798,0.843,1.004,1.082,1.376
830,206.800,0.735,0.614,0.682,0.712,0.760,0.833,0.878,1.094,1.756,1.361
835,218.000,0.711,0.614,0.670,0.694,0.727,0.775,0.802,0.923,3.814,1.406
840,214.800,0.719,0.617,0.674,0.698,0.728,0.763,0.806,1.038,5.637,1.391
845,207.600,0.754,0.624,0.697,0.743,0.785,0.830,0.863,1.040,3.611,1.326
850,216.200,0.740,0.658,0.704,0.724,0.755,0.797,0.841,1.019,1.679,1.352
855,214.800,0.754,0.647,0.708,0.731,0.770,0.828,0.874,1.103,2.645,1.326
860,220.600,0.738,0.646,0.694,0.719,0.754,0.807,0.844,0.946,4.736,1.355
865,221.800,0.732,0.649,0.699,0.721,0.753,0.790,0.824,0.901,1.229,1.365
870,211.600,0.768,0.657,0.704,0.732,0.790,0.883,0.952,1.330,2.013,1.302
875,214.000,0.783,0.650,0.713,0.744,0.802,0.908,0.959,1.070,5.677,1.278
880,207.800,0.752,0.649,0.707,0.734,0.779,0.823,0.867,1.119,1.369,1.329
885,192.400,0.806,0.617,0.685,0.736,0.837,1.028,1.405,1.533,1.630,1.240
890,222.000,0.708,0.603,0.664,0.687,0.722,0.770,0.808,1.001,3.020,1.413
895,228.600,0.704,0.598,0.665,0.689,0.721,0.769,0.805,0.930,1.700,1.421
900,198.800,0.785,0.626,0.677,0.722,0.855,0.958,1.194,1.320,2.135,1.273
905,220.400,0.719,0.607,0.666,0.697,0.738,0.799,0.863,1.161,1.526,1.391
910,227.200,0.698,0.607,0.659,0.682,0.720,0.757,0.799,0.901,1.638,1.433
915,198.000,0.798,0.616,0.678,0.721,0.841,0.987,1.285,1.406,6.168,1.253
920,219.400,0.733,0.622,0.673,0.703,0.761,0.849,0.894,1.057,2.016,1.365
925,230.200,0.717,0.622,0.673,0.696,0.730,0.802,0.866,1.028,1.510,1.394
930,218.600,0.704,0.618,0.664,0.686,0.719,0.767,0.806,0.996,3.600,1.420
935,223.600,0.712,0.604,0.662,0.689,0.730,0.809,0.860,0.967,2.008,1.405
940,184.400,0.833,0.623,0.681,0.730,0.908,1.157,1.389,1.598,2.166,1.200
945,213.000,0.756,0.620,0.709,0.733,0.772,0.839,0.893,1.163,1.742,1.323
950,211.800,0.818,0.674,0.755,0.809,0.867,0.931,0.962,1.044,1.220,1.222
955,227.000,0.750,0.666,0.715,0.737,0.768,0.812,0.851,0.961,1.606,1.333
960,181.400,0.913,0.682,0.743,0.826,0.956,1.265,1.606,1.821,2.770,1.096
965,229.600,0.754,0.644,0.722,0.743,0.773,0.810,0.848,0.914,1.163,1.327
970,219.000,0.778,0.679,0.726,0.752,0.796,0.862,0.918,1.146,1.764,1.285
975,220.200,0.762,0.662,0.717,0.740,0.780,0.834,0.909,1.042,1.803,1.313
980,220.400,0.783,0.670,0.717,0.741,0.787,0.843,0.907,1.120,20.050,1.277
985,233.400,0.760,0.662,0.716,0.742,0.777,0.838,0.898,1.028,1.678,1.315
990,172.400,0.901,0.680,0.747,0.810,0.943,1.245,1.508,1.764,2.108,1.110
995,204.400,0.785,0.674,0.730,0.755,0.793,0.855,0.890,1.340,6.462,1.274
1000,209.800,0.758,0.664,0.724,0.745,0.778,0.819,0.852,1.005,1.577,1.318
1005,191.600,0.797,0.634,0.690,0.737,0.842,0.951,1.241,1.503,2.516,1.255
1010,191.200,0.822,0.630,0.687,0.738,0.871,1.050,1.368,1.603,1.930,1.217
1015,223.400,0.716,0.587,0.671,0.698,0.737,0.794,0.845,0.991,1.658,1.397
1020,218.200,0.719,0.618,0.667,0.691,0.735,0.827,0.880,0.965,3.738,1.391
1025,202.600,0.773,0.612,0.673,0.712,0.822,0.931,1.201,1.347,1.737,1.294
1030,224.400,0.709,0.613,0.665,0.689,0.726,0.776,0.827,1.006,1.744,1.411
1035,227.400,0.715,0.619,0.672,0.693,0.730,0.774,0.818,1.032,5.703,1.398
1040,206.800,0.711,0.578,0.671,0.693,0.728,0.780,0.812,1.058,1.636,1.406
1045,218.400,0.708,0.624,0.676,0.697,0.728,0.763,0.789,0.921,1.075,1.412
1050,213.200,0.706,0.627,0.669,0.691,0.724,0.770,0.805,0.983,1.749,1.416
1055,207.000,0.756,0.607,0.667,0.691,0.736,0.865,1.286,1.552,5.195,1.323
1060,236.200,0.707,0.611,0.665,0.687,0.725,0.780,0.839,0.985,1.722,1.415
1065,214.200,0.738,0.613,0.684,0.712,0.761,0.835,0.928,1.109,1.655,1.354
1070,195.800,0.846,0.648,0.789,0.836,0.887,0.947,0.983,1.200,1.950,1.182
1075,219.200,0.755,0.649,0.712,0.735,0.774,0.820,0.865,1.064,1.793,1.324
1080,230.400,0.758,0.661,0.716,0.738,0.775,0.826,0.882,1.078,1.537,1.320
1085,216.400,0.779,0.664,0.730,0.755,0.792,0.853,0.909,1.368,2.330,1.284
1090,224.200,0.769,0.676,0.726,0.749,0.787,0.839,0.897,1.061,1.662,1.300
1095,221.400,0.755,0.641,0.713,0.737,0.772,0.818,0.861,1.035,3.335,1.324
1100,230.000,0.767,0.664,0.718,0.742,0.786,0.864,0.927,1.081,1.710,1.303
1105,218.200,0.759,0.661,0.719,0.740,0.773,0.817,0.869,1.067,2.348,1.317
1110,200.000,0.833,0.614,0.723,0.751,0.817,1.008,1.391,1.766,2.063,1.200
1115,212.600,0.755,0.628,0.716,0.738,0.774,0.826,0.865,0.999,1.628,1.325
1120,219.800,0.744,0.637,0.708,0.728,0.756,0.802,0.847,1.062,1.645,1.343
1125,230.800,0.696,0.611,0.661,0.684,0.716,0.760,0.795,0.893,1.347,1.436
1130,219.800,0.695,0.602,0.662,0.683,0.711,0.751,0.785,0.874,1.736,1.438
1135,226.000,0.693,0.602,0.659,0.679,0.709,0.748,0.780,0.914,1.789,1.442
1140,237.200,0.706,0.606,0.665,0.689,0.723,0.775,0.818,0.936,1.684,1.417
1145,228.200,0.695,0.605,0.661,0.682,0.713,0.749,0.786,0.904,1.724,1.439
1150,228.800,0.697,0.610,0.659,0.682,0.712,0.758,0.794,0.965,1.764,1.434
1155,226.000,0.692,0.610,0.661,0.681,0.711,0.749,0.782,0.873,1.063,1.444
1160,239.000,0.689,0.599,0.650,0.673,0.713,0.758,0.789,0.893,1.596,1.451
1165,241.800,0.679,0.592,0.649,0.668,0.698,0.730,0.759,0.844,1.056,1.473
1170,230.800,0.687,0.600,0.651,0.671,0.702,0.751,0.793,0.893,1.561,1.455
1175,219.600,0.695,0.568,0.650,0.670,0.697,0.736,0.769,0.902,15.884,1.438
1180,183.000,0.862,0.618,0.692,0.846,0.906,1.175,1.295,1.579,1.825,1.160
1185,170.600,0.927,0.634,0.754,0.864,1.042,1.269,1.338,1.555,7.477,1.079
1190,190.000,0.909,0.628,0.702,0.845,1.080,1.161,1.262,1.892,3.784,1.100
1195,213.800,0.714,0.623,0.679,0.701,0.733,0.772,0.807,0.923,1.693,1.401
1200,220.000,0.714,0.608,0.673,0.696,0.733,0.789,0.843,0.995,1.706,1.400
1205,211.600,0.736,0.626,0.675,0.701,0.747,0.847,0.903,1.269,2.384,1.358
1210,225.000,0.720,0.617,0.677,0.701,0.737,0.791,0.825,1.064,1.783,1.389
1215,237.800,0.726,0.630,0.685,0.709,0.743,0.795,0.832,1.030,1.582,1.377
1220,208.400,0.739,0.626,0.680,0.712,0.784,0.844,0.888,0.997,1.202,1.353
1225,235.000,0.698,0.600,0.661,0.682,0.715,0.757,0.787,0.991,2.517,1.432
1230,218.600,0.710,0.623,0.667,0.688,0.720,0.778,0.852,1.095,1.683,1.409
1235,232.800,0.709,0.624,0.674,0.694,0.723,0.767,0.806,0.924,1.607,1.411
1240,209.800,0.708,0.632,0.671,0.696,0.727,0.764,0.794,0.961,1.683,1.412
1245,221.200,0.719,0.583,0.676,0.700,0.742,0.803,0.853,0.972,1.467,1.392
1250,215.200,0.738,0.582,0.673,0.708,0.786,0.860,0.911,1.086,1.677,1.355
1255,226.000,0.710,0.607,0.663,0.689,0.732,0.789,0.831,1.022,1.840,1.409
1260,215.000,0.709,0.625,0.672,0.693,0.726,0.770,0.815,1.040,1.141,1.411
1265,232.400,0.708,0.631,0.672,0.694,0.727,0.762,0.798,0.999,1.603,1.412
1270,220.400,0.705,0.616,0.673,0.695,0.728,0.762,0.789,0.861,1.059,1.419
1275,230.600,0.711,0.629,0.675,0.698,0.731,0.773,0.807,0.901,1.500,1.407
1280,220.600,0.717,0.628,0.680,0.701,0.736,0.781,0.821,1.012,1.384,1.395
1285,224.400,0.727,0.626,0.686,0.711,0.749,0.795,0.828,0.979,1.684,1.376
1290,204.600,0.792,0.610,0.684,0.725,0.850,0.972,1.204,1.391,1.883,1.263
1295,224.000,0.702,0.608,0.665,0.687,0.719,0.766,0.799,0.942,1.640,1.425
1300,228.400,0.697,0.619,0.665,0.686,0.717,0.755,0.784,0.852,1.074,1.435
1305,229.600,0.740,0.599,0.692,0.724,0.770,0.829,0.874,0.990,1.545,1.352
1310,216.000,0.791,0.674,0.736,0.780,0.826,0.875,0.920,1.066,1.814,1.264
1315,219.000,0.751,0.625,0.717,0.738,0.767,0.812,0.855,1.007,1.332,1.332
1320,196.800,0.888,0.666,0.792,0.906,0.968,1.005,1.045,1.163,1.441,1.126
1325,195.200,0.895,0.650,0.764,0.930,0.974,1.024,1.057,1.153,1.896,1.117
1330,212.400,0.757,0.645,0.712,0.739,0.770,0.816,0.845,1.127,2.341,1.321
1335,225.600,0.738,0.645,0.702,0.725,0.758,0.797,0.831,0.912,1.687,1.356
1340,227.800,0.750,0.645,0.710,0.734,0.769,0.815,0.854,0.960,1.731,1.334
1345,197.400,0.875,0.654,0.727,0.784,0.930,1.227,1.396,1.720,2.524,1.143
1350,189.600,0.893,0.651,0.725,0.798,0.944,1.272,1.517,1.738,2.655,1.120
1355,210.400,0.745,0.655,0.701,0.726,0.765,0.826,0.869,0.987,1.848,1.342
1360,217.200,0.788,0.650,0.714,0.748,0.836,0.943,0.988,1.090,2.057,1.269
1365,213.600,0.723,0.606,0.660,0.691,0.733,0.784,0.897,1.335,2.167,1.383
1370,237.400,0.682,0.599,0.647,0.668,0.697,0.737,0.768,0.961,1.667,1.466
1375,185.000,0.837,0.615,0.683,0.778,0.877,1.157,1.390,1.619,2.072,1.194
1380,227.200,0.698,0.587,0.662,0.683,0.718,0.764,0.796,0.904,1.609,1.432
1385,202.800,0.769,0.620,0.668,0.694,0.745,1.103,1.405,1.518,1.836,1.301
1390,209.200,0.769,0.620,0.678,0.713,0.830,0.925,1.090,1.255,2.089,1.300
1395,210.600,0.737,0.610,0.656,0.678,0.715,0.801,1.205,1.550,2.369,1.356
1400,202.600,0.777,0.606,0.666,0.721,0.848,0.919,1.144,1.444,1.885,1.287
1405,216.600,0.705,0.606,0.666,0.688,0.719,0.777,0.813,0.926,2.190,1.419
1410,218.800,0.702,0.609,0.663,0.685,0.721,0.768,0.826,0.982,1.521,1.425
1415,226.400,0.705,0.601,0.654,0.679,0.728,0.819,0.858,0.970,1.236,1.418
1420,233.000,0.709,0.608,0.654,0.679,0.731,0.830,0.865,1.013,1.786,1.410
1425,221.000,0.717,0.628,0.681,0.708,0.743,0.779,0.809,0.888,1.636,1.395
1430,178.800,1.005,0.660,0.779,0.861,1.145,1.609,1.797,1.965,2.441,0.995
1435,216.800,0.745,0.650,0.694,0.716,0.752,0.820,0.906,1.343,1.681,1.343
1440,194.000,0.882,0.655,0.713,0.783,0.935,1.263,1.503,1.700,2.102,1.134
1445,228.600,0.742,0.636,0.696,0.722,0.761,0.816,0.886,1.044,1.580,1.348
1450,229.000,0.738,0.637,0.698,0.722,0.752,0.794,0.826,0.980,2.500,1.354
1455,187.200,0.866,0.660,0.715,0.764,0.925,1.207,1.399,1.677,2.273,1.154
1460,214.600,0.743,0.617,0.703,0.726,0.763,0.818,0.883,1.009,1.623,1.346
1465,181.200,0.875,0.629,0.714,0.838,0.916,1.214,1.446,1.697,2.222,1.143
1470,183.200,0.850,0.639,0.740,0.816,0.904,1.004,1.270,1.432,1.829,1.177
1475,184.000,0.869,0.655,0.717,0.785,0.883,1.306,1.515,1.677,2.468,1.151
1480,236.400,0.732,0.650,0.697,0.717,0.747,0.791,0.825,1.015,1.712,1.365
1485,206.400,0.736,0.618,0.673,0.704,0.763,0.845,0.904,1.471,1.659,1.358
